                  Time                  QLh                   IPL                   IBS                   Iohm                  Vexp                  L                     V                     ICD 
      0.18890000526148      0.15000000000000      0.17000000000000      0.00735778186936      0.07678190404223      0.85011898991012      0.63829612860616      0.25140187710693      0.08436629533465
      0.18900000526740      0.15000000000000      0.17000000000000      0.00736812246032      0.07620835672592      0.83091898877378      0.63776038636459      0.24314393821477      0.08493163693958
      0.18910000527331      0.15000000000000      0.17000000000000      0.00737862486858      0.07630277192939      0.80406853945611      0.63746461490147      0.23102619499454      0.08482858887451
      0.18920000527923      0.15000000000000      0.17000000000000      0.00738663715310      0.07692611247174      0.77636853781671      0.63730117711194      0.24258819897394      0.08419764072374
      0.18930000528515      0.15000000000000      0.17000000000000      0.00739406852517      0.07755901302470      0.74866853617730      0.63701241050474      0.25760481042787      0.08355721069035
      0.18940000529107      0.15000000000000      0.17000000000000      0.00740248011425      0.07756289738505      0.72096853453790      0.63690016233658      0.26142366455377      0.08354530667015
      0.18950000529699      0.15000000000000      0.17000000000000      0.00741121824831      0.07777772992999      0.69326853289850      0.63696094645380      0.26120953397860      0.08332206729528
      0.18960000530291      0.15000000000000      0.17000000000000      0.00742045114748      0.07789474405935      0.66556853125910      0.63687757019136      0.26332845000921      0.08319664866657
      0.18970000530882      0.15000000000000      0.17000000000000      0.00742948846892      0.07780231687302      0.63786852961969      0.63690293318977      0.26099137587079      0.08328114203054
      0.18980000531474      0.15000000000000      0.17000000000000      0.00743733020499      0.07792835088124      0.61016852798029      0.63696286745470      0.26731146758534      0.08314676136992
      0.18990000532066      0.15000000000000      0.17000000000000      0.00744601187762      0.07842403870210      0.58246852634089      0.63708343367030      0.26576881174797      0.08264199564830
      0.19000000532658      0.15000000000000      0.17000000000000      0.00745438563172      0.07869694333318      0.55476852470148      0.63700702573209      0.26846240422609      0.08236004729772
      0.19010000533250      0.15000000000000      0.17000000000000      0.00746770936530      0.07873302725966      0.57243121034263      0.63693570597397      0.27171589196349      0.08231474467802
      0.19020000533842      0.15000000000000      0.17000000000000      0.00747483689338      0.07959804836029      0.59513121168611      0.63691805076402      0.28187136051798      0.08144095108646
      0.19030000534433      0.15000000000000      0.17000000000000      0.00748108432163      0.07977880012173      0.61783121302959      0.63680499789170      0.30069166988594      0.08125199270718
      0.19040000535025      0.15000000000000      0.17000000000000      0.00748768972699      0.07961823352725      0.64053121437307      0.63674073135598      0.30594031856736      0.08140394290624
      0.19050000535617      0.15000000000000      0.17000000000000      0.00749379978515      0.07960777584234      0.66323121571655      0.63673465879446      0.31688690112019      0.08140586878239
      0.19060000536209      0.15000000000000      0.17000000000000      0.00748816470150      0.07947728127961      0.68593121706003      0.63656410671593      0.31729543490650      0.08152823507345
      0.19070000536801      0.15000000000000      0.17000000000000      0.00751364161260      0.07980874442209      0.70863121840352      0.63677443186884      0.30669646323039      0.08118758457729
      0.19080000537393      0.15000000000000      0.17000000000000      0.00751788960770      0.07959213665495      0.73133121974700      0.63678919202555      0.31297770648196      0.08139541786578
      0.19090000537985      0.15000000000000      0.17000000000000      0.00750852748752      0.07963737441175      0.75403122109048      0.63636918928377      0.31398026229002      0.08134158416112
      0.19100000538576      0.15000000000000      0.17000000000000      0.00753257481847      0.07996444302220      0.77673122243396      0.63614575600889      0.30381810999990      0.08100489742581
      0.19110000539168      0.15000000000000      0.17000000000000      0.00753609929234      0.08107668822692      0.77674986522275      0.63628213328885      0.33929723833703      0.07988504360528
      0.19120000539760      0.15000000000000      0.17000000000000      0.00752527674194      0.08184689332317      0.77424986507479      0.63634618345424      0.34930794462780      0.07910676709459
      0.19130000540352      0.15000000000000      0.17000000000000      0.00754853128456      0.08200644178478      0.77174986492683      0.63629315678962      0.35047272754571      0.07893815005385
      0.19140000540944      0.15000000000000      0.17000000000000      0.00755221408326      0.08210203941273      0.76924986477887      0.63562940042050      0.36481726628752      0.07883444949922
      0.19150000541536      0.15000000000000      0.17000000000000      0.00754039676394      0.08211154708484      0.76674986463091      0.63478022622021      0.36884049856049      0.07881676301396
      0.19160000542127      0.15000000000000      0.17000000000000      0.00756408728193      0.08268146583403      0.76424986448295      0.63425608020599      0.35051392535145      0.07823706528241
      0.19170000542719      0.15000000000000      0.17000000000000      0.00756880268455      0.08241329559161      0.76174986433499      0.63393001846239      0.36496788033340      0.07849644979610
      0.19180000543311      0.15000000000000      0.17000000000000      0.00755757850129      0.08204291840137      0.75924986418703      0.63364794222953      0.35947886627859      0.07885782867426
      0.19190000543903      0.15000000000000      0.17000000000000      0.00757918518502      0.08189630086107      0.75674986403906      0.63342280661528      0.34681656257011      0.07899433378720
      0.19200000544495      0.15000000000000      0.17000000000000      0.00758430745918      0.08258195851784      0.75424986389110      0.63345579865059      0.36978033211508      0.07830023121711
      0.19210000545087      0.15000000000000      0.17000000000000      0.00757336267270      0.08324232493242      0.73131862653088      0.63333953795958      0.38013993558630      0.07763118315781
      0.19220000545678      0.15000000000000      0.17000000000000      0.00758316600695      0.08356908760403      0.70611862503944      0.63340102104773      0.38489469915383      0.07729507054851
      0.19230000546270      0.15000000000000      0.17000000000000      0.00758303911425      0.08361621564374      0.68091862354800      0.63341981217182      0.40258286962659      0.07723970882325
      0.19240000546862      0.15000000000000      0.17000000000000      0.00758862937801      0.08391987003369      0.65571862205656      0.63341918719308      0.42207347003116      0.07692790542537
      0.19250000547454      0.15000000000000      0.17000000000000      0.00759426504374      0.08389497215644      0.63051862056512      0.63314758058719      0.42647469883592      0.07694429330335
      0.19260000548046      0.15000000000000      0.17000000000000      0.00759822898544      0.08389713394453      0.60531861907367      0.63269418820816      0.42149509399389      0.07693324525597
      0.19270000548638      0.15000000000000      0.17000000000000      0.00760080292821      0.08399224733631      0.58011861758223      0.63246081815180      0.42432676766606      0.07682967784866
      0.19280000549230      0.15000000000000      0.17000000000000      0.00760260852985      0.08423304013557      0.55491861609079      0.63220088332353      0.43425110989821      0.07658084705327
      0.19290000549821      0.15000000000000      0.17000000000000      0.00760359398555      0.08502259288823      0.52971861459935      0.63185173840790      0.45676633269386      0.07578409692083
      0.19300000550413      0.15000000000000      0.17000000000000      0.00760389200877      0.08482363927520      0.50451861310791      0.63158114650743      0.46267930028133      0.07597506736587
      0.19310000551005      0.15000000000000      0.17000000000000      0.00760527502280      0.08517427805619      0.49866979615004      0.63135124258396      0.47113668959513      0.07561668609585
